text,label
i want a german restaurant in the west part of town,inform
yes im looking for a,affirm
im looking for a moderately priced restaurant and it should be in the north,inform
does it serve cheap turkish food,confirm
doesnt matter as long as it is moderately priced,inform
how about indian,reqalts
what is a good cheap restaurant that serves portuguese food,inform
okay please give me the phone number,request
is it asian oriental,confirm
looking for a restaurant that serves turkish food,inform
unusual,inform
noise any price range,inform
i want a restaurant in the west part of town that serves venetian food,inform
music,null
aristrain,null
turkish food,inform
um im looking for a restaurant in the center part of town that serves lebanese food,inform
im looking for romanian food,inform
im looking for a moderate priced restaurant in south part of,inform
uh unintelligible,null
how about british type of food,reqalts
address and food,request
i want sea food,inform
im looking for a restaurant serving thai type of food,inform
a cheap restaurant in,inform
okay and whats their phone number please,request
again please,repeat
expensive restaurant that serves vegetarian food,inform
noise what is the phone number,request
that serves restaurant in south part of town,inform
im looking for an expensive restaurant that serves european food,inform
yes that serves korean food,affirm
what about a chinese restaurant in the north of town,inform
i want to find a moderately priced restaurant on the east p,inform
thare are different expensive restaurants in the east part of town,inform
um then im looking for european food,inform
what is the area of this venue,request
could i have the asian oriental restaurant,inform
how about a portuguese restaurant,reqalts
what are my other options,reqalts
i need a mexican restaurant,inform
uh find a restaurant in the west part of town and,inform
id like a moderately priced restaurant in the east part of town,inform
modern european foo,inform
i am looking for a cheap restaurant that serves germ,inform
japanese food,inform
and asian,inform
i would like a cheap restaurant it should serve ger,inform
i want a moderately priced restaurant in the east part of town,inform
what type of food is there,request
are there any that serves mediterranean type food,inform
uh can i have the phone number please,request
japanese food in the center of town,inform
is there another restaurant,reqalts
moderately priced,inform
in the moderately price range,inform
id like a restaurant that serves turkish food,inform
