text,label
expensive french food,inform
expensive french restaurant,inform
expensive in the south,inform
expensive indonesian,inform
expensive italian,inform
expensive korean food,inform
expensive mediterranean food,inform
expensive mexican,inform
expensive north american,inform
expensive price range,request
expensive price restaurant,request
expensive restaurant,inform
expensive restaurant asian food,inform
expensive restaurant breath,inform
expensive restaurant east part of town,inform
expensive restaurant european food,inform
expensive restaurant expensive restaurant east,inform
expensive restaurant in the east,inform
expensive restaurant in the east of town,inform
expensive restaurant in the east part of town,inform
expensive restaurant in the south,inform
expensive restaurant in the south of town,inform
expensive restaurant in the south part of town,inform
expensive restaurant it should serve persian food,inform
expensive restaurant romanian food,inform
expensive restaurant scottish food,inform
expensive restaurant serve korean food,inform
expensive restaurant serves,inform
expensive restaurant serving caribbean food,inform
expensive restaurant serving kosher food,inform
expensive restaurant serving portuguese food,inform
expensive restaurant serving world food,inform
expensive restaurant south part of town,inform
expensive restaurant thai food,inform
expensive restaurant that serves afghan food,inform
expensive restaurant that serves lebanese food,inform
expensive restaurant that serves vegetarian food,inform
expensive restaurant tuscan food,inform
expensive restaurant welsh food,inform
expensive restaurants,inform
expensive romanian,inform
expensive romanian food,inform
expensive russian food,inform
