text,label
are they expensive,inform
i want spanish food,inform
im looking for a restaurant in the north part of town serving,inform
and moderately priced,inform
yea id like a restaurant in the west part of town thats,inform
looking for portuguese food in the south part of town,inform
ah centre,inform
and what type of whats the phone number,request
no im looking for pan asian,negate
i want a moderately priced restaurant in the west part of town,inform
<noise> ah gastropub food,inform
no dont care,negate
um portuguese,inform
looking for a moderately priced restaurant in the east part of town,inform
is there any expensive restaurant,inform
restaurant in the west part of town that serves cuban food,inform
ok how about a restaurant and phone number,request
id like a moderately priced restaurant in the west part of town,inform
what is the address and type of food they serve,request
how about thai,reqalts
it doesnt matter to me,inform
i dont give a damn about chinese food i want thai food,inform
south,inform
okay and the phone number please,request
yes im looking for barbecue food,affirm
restaurant in the west part of town serving barbecue,inform
id like to find a restaurant that serves korean food,inform
no caribbean,negate
okay and ah can i get their phone number please,request
okay and is that british food,confirm
i would like irish food in the north part of town,inform
may i have the address,request
address phone number and type of food,request
i want a german restaurant in the west part of town,inform
what type food,inform
can i have the address and the,request
i wanna find a moderately priced restaurant in the east part of t,inform
im looking for a restaurant that has unintelligible,inform
im loooking for a restaurant serving vietnamese type of food,inform
um a cheap restaurant in the west part of town,inform
is it in the moderate price range,confirm
good could you give me the phone number,request
im looking for a restaurant that serves m,inform
i need a moderately priced restaurant serving world food,inform
