label,text
reqalts,how about british food
inform,irish
thankyou,thank you good bye
request,whats the address
thankyou,thank you good bye
affirm,yes
affirm,yes
inform,any
inform,dont care
inform,restaurant
thankyou,thank you good bye
inform,expensive restaurant
inform,spanish food
inform,um english
reqalts,what about chinese
inform,moderately
inform,good food
request,whats the price range
thankyou,thank you good bye
request,addrss
inform,indian food
thankyou,thank you good bye
inform,moderate restaurant south part of town
request,address
reqalts,how about vietnamese
inform,moderate
negate,no
request,phone number
request,whats the phone number
reqalts,next
thankyou,thank you good bye
inform,dont care
request,what is the post code
thankyou,thank you good bye
inform,south part of town
request,could i have the phone number and post code
inform,expensive restaurant south part of town
request,do you have the address
request,price range
inform,chinese food
request,phone number
inform,i need a cheap restaurant
inform,i dont care
thankyou,thank you good bye
inform,cheap
inform,portuguese food
inform,moderate
thankyou,thank you good bye
reqalts,anything else
request,phone number
inform,i dont care
inform,british
thankyou,thank you good bye
inform,afghan
thankyou,thank you good bye
thankyou,thank you good bye
thankyou,thank you good bye
request,can i have the post code
thankyou,thank you
inform,i need thai food
thankyou,thank you good bye
inform,any moderately
inform,im looking for a cheap restaurant in the south part of town
thankyou,thank you good bye
inform,cheap in the east part of town
request,whats the price range
inform,restaurant in west part of town
request,address
request,what is the address and phone number
request,can you give me the address and price range
request,address
thankyou,thank you good bye
request,address
thankyou,thank you good bye
request,uh whats the address and phone number
inform,north
inform,any
inform,british food
reqalts,anything else
affirm,yes
inform,im looking for a restaurant in the south part of town that serves greek food
request,phone number
affirm,yes
inform,west
inform,dont care
inform,i dont care
affirm,yes
inform,cheap
thankyou,thank you
inform,turkish food
request,may i have the phone number
inform,north
request,what is the address
inform,i dont care
request,and whats the address
inform,looking for a restaurant in the east part of town
inform,moderately
thankyou,thank you good bye
inform,that serves jamaican food
inform,east
inform,any
inform,moderately priced
inform,british
inform,im looking for an expensive restaurant in the south part of town
thankyou,thank you good bye
request,whats the address
thankyou,thank you good bye
thankyou,thank you goodbye
reqalts,next
request,address
thankyou,thank you good bye
inform,id like a restaurant that serves thai food
request,phone number
thankyou,thank you good bye
negate,no
reqalts,how about thai food
inform,im looking for a restaurant that serves japanese food in the north part of town
affirm,yeah i need to find
inform,thai food
request,phone number
bye,thank you good bye thank you good bye
inform,korean
thankyou,thank you good bye
affirm,yes
thankyou,thank you good bye
inform,i need a restaurant that serves canape
request,what is the address and phone number
inform,restaurant center serves spanish food
request,the post code
thankyou,thank you good bye
negate,no thai food
request,phone number
inform,chinese
bye,alright thank you good bye
negate,no
request,what type of food does it serve
inform,any
inform,the north
inform,does not matter
inform,i dont care
inform,expensive
inform,east
inform,i need a restaurant that serves halal food
request,what is the price range
thankyou,thank you good bye
request,whats the address
thankyou,thank you goodbye
request,whats the address
request,address
affirm,yes
inform,i would like an expensive restaurant in the south part of town
reqalts,how about vietnamese food
thankyou,thank you good bye
inform,moroccan food
thankyou,okay thank you good bye
thankyou,thank you
request,and their phone number
reqalts,how about the center area
inform,cheap
inform,any type of food
thankyou,thank you good bye
request,okay whats the address
request,address
request,address and phone number
inform,any
thankyou,thank you goodbye
inform,i dont care
inform,im looking for a cheap restaurant in the east part of town
reqalts,is there a restaurant that has british food
inform,west part of town
request,can i change the price range
inform,it doesnt matter
inform,east
request,can i have the address phone number and the type of food
affirm,yes
reqalts,how about thai food
inform,italian
thankyou,thank you good bye
thankyou,thank you good bye
inform,uh expensive restaurant in the south
request,address
thankyou,thank you good bye
inform,gastropub type food
affirm,yeah im looking for a cheap restaurant
inform,im looking for an expensive restaurant that serves
request,address and phone number
inform,im looking for a restaurant in the east part of town
hello,hi i am looking for a moderately priced restaurant in the east part of town
affirm,yes
inform,derately priced
inform,sea food
thankyou,thank you good bye
request,what is the address
thankyou,thank you good bye
